ID,Age,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Ed Level,Accounts Held
302,45,152,2,7.5,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
303,49,195,4,3,1,617,1,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
304,48,22,1,0.1,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
305,60,22,1,1.3,1,123,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
306,55,79,3,0.8,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
307,42,33,1,1.4,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
308,32,128,2,4.333333333,1,0,0,0,1,1,1,Undergraduate, Holds only Deposit
309,62,91,1,3.8,1,0,0,1,0,1,0,Undergraduate, Holds only Securites 
310,57,39,4,0.9,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
311,52,121,1,7.3,1,167,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
312,36,21,1,0.666666667,3,0,0,1,0,1,0,Advanced Degree, Holds only Securites 
313,34,41,3,2.3,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
314,63,45,2,0.7,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
315,24,51,3,0.3,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
316,57,165,1,1.6,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
317,40,119,2,4.2,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
318,27,110,4,1.8,3,190,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
319,65,20,3,0.7,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
320,60,64,1,0.8,2,248,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
321,44,101,3,4.4,2,82,1,0,0,0,0,Graduate,Does not hold Securities or Deposit
322,63,101,1,3.9,1,0,1,1,1,1,0,Undergraduate,Holds Securities & Deposit
323,59,99,1,4.4,1,0,1,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
324,56,158,4,6.1,1,0,1,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
325,54,89,1,1.9,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
326,52,80,1,1.3,3,0,0,0,1,1,1,Advanced Degree, Holds only Deposit
327,58,114,2,2,1,402,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
328,60,49,3,0.5,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
329,28,191,1,6.333333333,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
330,54,78,4,1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
331,32,28,3,1,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
332,59,42,1,0.8,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
333,63,140,1,2.5,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
334,48,45,1,1.3,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
335,56,122,2,0.3,1,360,0,0,1,1,1,Undergraduate, Holds only Deposit
336,36,65,3,2.6,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
337,57,68,1,1.4,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
338,29,153,2,2,1,392,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
339,39,89,4,1.4,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
340,59,91,1,2.6,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
341,31,55,4,2,2,185,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
342,43,118,2,3.3,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
343,35,22,1,0.666666667,3,103,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
344,54,63,3,1.4,3,138,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
345,51,12,4,0.5,2,78,0,1,0,1,0,Graduate, Holds only Securites 
346,44,50,3,2.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
347,25,43,2,1.6,3,0,0,1,1,1,1,Advanced Degree,Holds Securities & Deposit
348,40,173,4,6.6,1,0,1,0,1,1,1,Undergraduate, Holds only Deposit
349,26,60,2,3,1,132,1,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
350,39,113,1,1,3,0,0,1,0,1,0,Advanced Degree, Holds only Securites 
351,28,155,4,5.3,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
352,52,91,4,1,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
353,53,55,4,1.1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
354,44,173,2,1.4,1,419,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
355,43,71,3,0.3,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
356,56,24,2,0.4,3,88,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
357,38,42,1,2,2,81,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
358,30,141,2,4.333333333,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
359,32,32,1,1.9,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
360,35,55,4,1.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
361,43,153,2,7.5,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
362,58,113,2,1.4,1,270,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
363,25,30,2,1.7,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
364,54,29,3,1,3,148,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
365,57,174,1,6.8,2,466,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
366,50,35,1,0.3,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
367,32,98,2,2,2,175,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
368,63,30,2,1,3,159,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
369,31,58,2,2.5,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
370,36,25,4,1,1,147,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
371,58,19,4,0.7,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
372,56,44,4,0.7,2,174,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
373,49,20,4,1,1,111,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
374,30,98,2,3.1,1,220,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
375,33,90,3,1.6,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
376,45,61,3,0.7,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
377,30,40,4,2,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
378,47,38,2,2.1,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
379,25,28,2,1.7,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
380,63,34,1,1.5,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
381,55,73,2,2.3,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
382,65,133,4,2,1,0,1,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
383,44,53,1,0.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
384,51,21,4,0.6,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
385,35,40,3,0.9,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
386,30,41,4,1.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
387,31,82,4,1.8,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
388,54,100,4,3.4,3,0,1,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
389,45,155,1,7,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
390,45,45,1,0.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
391,58,9,3,0.3,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
392,54,48,4,1.8,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
393,53,18,4,0.1,3,109,0,1,1,1,1,Advanced Degree,Holds Securities & Deposit
394,33,80,4,3.4,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
395,60,64,2,2.8,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
396,50,29,4,0.1,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
397,26,48,3,0.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
398,54,23,2,0.4,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
399,28,84,4,0.2,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
400,36,179,3,6.6,1,0,1,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
401,29,30,4,1.5,2,112,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
402,54,93,1,4.9,1,133,0,0,1,1,1,Undergraduate, Holds only Deposit
403,55,39,2,1.9,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
404,61,60,3,0.5,2,182,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
405,36,133,1,3.8,1,290,0,1,1,1,1,Undergraduate,Holds Securities & Deposit
406,45,125,1,2.4,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
407,64,58,1,1.8,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
408,60,89,2,2.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
409,49,82,1,2.666666667,2,125,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
410,47,110,2,3.3,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
411,60,54,4,2.3,3,0,0,1,0,0,0,Advanced Degree, Holds only Securites 
412,45,89,4,1.9,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
413,32,42,3,2.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
414,52,41,3,1.9,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
415,35,38,4,1,2,124,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
416,40,85,2,0.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
417,53,83,4,1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
418,27,33,4,1,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
419,58,50,4,2.1,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
420,47,58,4,3.6,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
421,28,115,4,3.1,2,0,1,0,0,0,0,Graduate,Does not hold Securities or Deposit
422,46,145,2,6.3,1,0,0,1,1,1,0,Undergraduate,Holds Securities & Deposit
423,43,161,2,7.5,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
424,56,38,1,0.2,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
425,28,28,4,0.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
426,42,75,3,2.333333333,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
427,32,35,3,1.3,1,116,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
428,62,24,2,1,1,116,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
429,37,78,4,0.1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
430,51,113,1,1.3,3,161,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
431,39,75,3,2.1,1,224,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
432,43,91,1,5.7,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
433,52,31,4,0.2,1,141,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
434,30,45,1,1.8,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
435,52,80,3,0.8,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
436,61,50,3,1.4,3,112,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
437,36,31,4,1,2,0,0,1,0,1,0,Graduate, Holds only Securites 
438,58,113,2,3.8,2,119,1,0,1,1,1,Graduate, Holds only Deposit
439,47,29,4,0.6,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
440,64,59,2,1.5,1,139,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
441,52,43,1,1.3,2,0,0,1,0,1,0,Graduate, Holds only Securites 
442,58,122,1,3,3,115,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
443,48,29,1,1,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
444,64,91,2,0,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
445,58,65,3,2.2,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
446,47,22,1,1,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
447,49,71,1,1.4,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
448,31,60,4,2,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
449,61,60,3,2,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
450,51,69,1,0.3,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
451,28,48,2,1.75,3,89,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
452,39,21,3,0.2,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
453,54,53,4,2.8,2,0,0,1,0,0,0,Graduate, Holds only Securites 
454,50,29,3,0.9,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
455,30,60,4,2.2,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
456,64,42,3,0.5,2,116,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
457,29,69,3,0.3,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
458,48,20,1,1,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
459,35,200,2,3,1,458,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
460,60,141,2,2.1,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
461,55,81,2,3.7,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
462,29,183,3,8.3,3,0,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
463,48,149,2,5.5,2,0,1,1,1,1,0,Graduate,Holds Securities & Deposit
464,43,83,4,3.6,3,0,1,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
465,66,35,1,1.9,2,172,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
466,25,13,2,0.9,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
467,45,39,1,2.4,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
468,34,21,1,0.5,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
469,48,10,2,0.7,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
470,32,84,4,1.8,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
471,50,30,4,0.1,1,161,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
472,43,31,4,0.3,1,156,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
473,64,182,1,1.2,2,547,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
474,60,114,2,6.9,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
475,43,152,3,6.1,2,0,1,0,0,0,0,Graduate,Does not hold Securities or Deposit
476,60,53,1,0.8,2,0,0,1,0,0,1,Graduate, Holds only Securites 
477,64,24,4,0.4,2,78,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
478,44,150,2,3.3,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
479,60,132,2,6,1,470,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
480,54,68,3,1.6,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
481,33,53,1,1.2,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
482,56,173,1,4.6,2,88,1,0,1,1,0,Graduate, Holds only Deposit
483,29,30,3,1,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
484,25,113,2,0.2,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
485,60,15,1,0.8,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
486,55,84,2,3.7,1,304,0,1,0,1,0,Undergraduate, Holds only Securites 
487,39,88,4,1.4,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
488,37,43,3,2.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
489,53,43,2,2.1,3,0,0,0,1,1,1,Advanced Degree, Holds only Deposit
490,34,90,2,2.7,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
491,42,34,4,0.3,1,104,0,1,0,1,0,Undergraduate, Holds only Securites 
492,60,38,4,1.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
493,50,173,1,1,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
494,41,160,2,8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
495,25,44,4,0.6,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
496,50,83,2,0.4,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
497,48,94,4,2.6,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
498,32,43,1,2.1,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
499,50,42,3,1.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
500,59,34,2,0.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
501,50,39,3,1.9,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
502,44,70,1,0.1,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
503,31,39,4,1.8,3,185,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
504,40,44,3,2,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
505,36,69,3,3.1,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
506,51,44,3,0.9,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
507,64,32,3,0.1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
508,47,15,2,0.7,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
509,52,118,2,6.8,1,112,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
510,51,62,1,1.3,2,221,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
511,31,82,4,2.2,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
512,39,54,3,3,1,108,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
513,30,48,1,2.1,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
514,27,74,3,0.3,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
515,41,113,1,1,3,211,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
516,53,81,3,1.7,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
517,54,43,3,1,2,169,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
518,28,34,1,1.8,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
519,34,48,1,2.5,3,105,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
520,61,54,4,1.2,2,129,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
521,48,75,4,1.4,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
522,36,72,1,2.8,1,224,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
523,56,39,4,0.9,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
524,24,75,4,0.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
525,64,79,2,2.8,1,179,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
526,26,205,1,6.333333333,1,271,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
527,33,65,2,0.1,1,89,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
528,64,122,4,0.2,1,378,1,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
529,39,82,1,0.8,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
530,54,21,2,0.2,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
531,32,50,4,2.1,3,0,0,1,1,1,1,Advanced Degree,Holds Securities & Deposit
532,62,39,2,2.8,1,113,0,0,1,1,1,Undergraduate, Holds only Deposit
533,27,101,1,1.9,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
534,53,41,2,0.6,3,0,0,1,0,0,0,Advanced Degree, Holds only Securites 
535,51,132,1,0.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
536,25,43,3,2.4,2,176,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
537,44,131,1,4.9,3,0,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
538,31,11,1,0.4,2,76,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
539,57,21,1,0.3,3,117,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
540,25,109,4,2.3,3,314,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
541,30,141,2,4.333333333,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
542,40,81,3,0.1,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
543,63,54,3,2.4,1,90,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
544,35,164,2,7.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
545,43,28,4,0.3,1,87,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
546,27,68,3,2.6,3,203,0,1,0,0,0,Advanced Degree, Holds only Securites 
547,44,44,3,2,3,180,0,1,1,1,1,Advanced Degree,Holds Securities & Deposit
548,49,61,1,1.4,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
549,61,35,3,1.3,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
550,60,54,3,0.3,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
551,59,14,1,0.1,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
552,28,52,4,2.2,1,230,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
553,52,101,2,0.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
554,28,149,2,7.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
555,34,35,4,0.8,1,137,0,0,1,1,1,Undergraduate, Holds only Deposit
556,60,21,3,0.3,3,129,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
557,39,118,2,1.9,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
558,30,38,4,2,2,0,0,1,0,0,0,Graduate, Holds only Securites 
559,49,24,4,0.2,1,138,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
560,43,59,1,3.7,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
561,63,41,4,1.666666667,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
562,28,85,1,0.8,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
563,51,12,4,1,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
564,33,32,1,0.6,3,152,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
565,55,79,3,0.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
566,53,175,3,3.6,3,0,1,0,1,1,1,Advanced Degree, Holds only Deposit
567,34,28,3,0.9,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
568,34,41,2,0.1,1,161,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
