Age,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Ed Level,Accounts Held
57,165,1,1.6,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
40,119,2,4.2,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
27,110,4,1.8,3,190,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
65,20,3,0.7,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
60,64,1,0.8,2,248,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
44,101,3,4.4,2,82,1,0,0,0,0,Graduate,Does not hold Securities or Deposit
63,101,1,3.9,1,0,1,1,1,1,0,Undergraduate,Holds Securities & Deposit
59,99,1,4.4,1,0,1,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
56,158,4,6.1,1,0,1,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
54,89,1,1.9,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
52,80,1,1.3,3,0,0,0,1,1,1,Advanced Degree, Holds only Deposit
58,114,2,2,1,402,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
60,49,3,0.5,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
28,191,1,6.333333333,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
54,78,4,1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
32,28,3,1,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
59,42,1,0.8,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
63,140,1,2.5,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
48,45,1,1.3,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
56,122,2,0.3,1,360,0,0,1,1,1,Undergraduate, Holds only Deposit
36,65,3,2.6,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
57,68,1,1.4,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
29,153,2,2,1,392,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
39,89,4,1.4,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
59,91,1,2.6,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
31,55,4,2,2,185,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
43,118,2,3.3,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
35,22,1,0.666666667,3,103,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
54,63,3,1.4,3,138,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
51,12,4,0.5,2,78,0,1,0,1,0,Graduate, Holds only Securites 
44,50,3,2.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
25,43,2,1.6,3,0,0,1,1,1,1,Advanced Degree,Holds Securities & Deposit
40,173,4,6.6,1,0,1,0,1,1,1,Undergraduate, Holds only Deposit
26,60,2,3,1,132,1,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
39,113,1,1,3,0,0,1,0,1,0,Advanced Degree, Holds only Securites 
28,155,4,5.3,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
52,91,4,1,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
53,55,4,1.1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
44,173,2,1.4,1,419,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
43,71,3,0.3,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
56,24,2,0.4,3,88,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
38,42,1,2,2,81,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
30,141,2,4.333333333,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
32,32,1,1.9,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
35,55,4,1.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
43,153,2,7.5,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
58,113,2,1.4,1,270,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
25,30,2,1.7,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
54,29,3,1,3,148,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
57,174,1,6.8,2,466,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
50,35,1,0.3,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
32,98,2,2,2,175,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
63,30,2,1,3,159,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
31,58,2,2.5,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
36,25,4,1,1,147,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
58,19,4,0.7,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
56,44,4,0.7,2,174,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
49,20,4,1,1,111,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
30,98,2,3.1,1,220,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
33,90,3,1.6,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
45,61,3,0.7,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
30,40,4,2,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
47,38,2,2.1,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
25,28,2,1.7,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
63,34,1,1.5,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
55,73,2,2.3,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
65,133,4,2,1,0,1,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
44,53,1,0.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
51,21,4,0.6,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
35,40,3,0.9,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
30,41,4,1.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
31,82,4,1.8,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
54,100,4,3.4,3,0,1,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
45,155,1,7,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
45,45,1,0.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
58,9,3,0.3,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
54,48,4,1.8,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
53,18,4,0.1,3,109,0,1,1,1,1,Advanced Degree,Holds Securities & Deposit
33,80,4,3.4,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
60,64,2,2.8,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
50,29,4,0.1,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
26,48,3,0.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
54,23,2,0.4,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
28,84,4,0.2,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
36,179,3,6.6,1,0,1,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
29,30,4,1.5,2,112,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
54,93,1,4.9,1,133,0,0,1,1,1,Undergraduate, Holds only Deposit
55,39,2,1.9,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
61,60,3,0.5,2,182,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
36,133,1,3.8,1,290,0,1,1,1,1,Undergraduate,Holds Securities & Deposit
45,125,1,2.4,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
64,58,1,1.8,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
60,89,2,2.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
49,82,1,2.666666667,2,125,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
47,110,2,3.3,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
60,54,4,2.3,3,0,0,1,0,0,0,Advanced Degree, Holds only Securites 
45,89,4,1.9,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
32,42,3,2.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
52,41,3,1.9,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
35,38,4,1,2,124,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
40,85,2,0.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
53,83,4,1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
27,33,4,1,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
58,50,4,2.1,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
47,58,4,3.6,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
28,115,4,3.1,2,0,1,0,0,0,0,Graduate,Does not hold Securities or Deposit
46,145,2,6.3,1,0,0,1,1,1,0,Undergraduate,Holds Securities & Deposit
43,161,2,7.5,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
56,38,1,0.2,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
28,28,4,0.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
42,75,3,2.333333333,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
32,35,3,1.3,1,116,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
62,24,2,1,1,116,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
37,78,4,0.1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
51,113,1,1.3,3,161,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
39,75,3,2.1,1,224,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
43,91,1,5.7,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
52,31,4,0.2,1,141,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
30,45,1,1.8,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
52,80,3,0.8,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
61,50,3,1.4,3,112,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
36,31,4,1,2,0,0,1,0,1,0,Graduate, Holds only Securites 
58,113,2,3.8,2,119,1,0,1,1,1,Graduate, Holds only Deposit
47,29,4,0.6,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
64,59,2,1.5,1,139,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
52,43,1,1.3,2,0,0,1,0,1,0,Graduate, Holds only Securites 
58,122,1,3,3,115,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
48,29,1,1,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
64,91,2,0,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
58,65,3,2.2,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
47,22,1,1,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
49,71,1,1.4,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
31,60,4,2,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
61,60,3,2,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
51,69,1,0.3,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
28,48,2,1.75,3,89,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
39,21,3,0.2,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
54,53,4,2.8,2,0,0,1,0,0,0,Graduate, Holds only Securites 
50,29,3,0.9,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
30,60,4,2.2,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
64,42,3,0.5,2,116,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
29,69,3,0.3,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
48,20,1,1,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
35,200,2,3,1,458,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
60,141,2,2.1,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
55,81,2,3.7,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
29,183,3,8.3,3,0,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
48,149,2,5.5,2,0,1,1,1,1,0,Graduate,Holds Securities & Deposit
43,83,4,3.6,3,0,1,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
66,35,1,1.9,2,172,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
25,13,2,0.9,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
45,39,1,2.4,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
34,21,1,0.5,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
48,10,2,0.7,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
32,84,4,1.8,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
50,30,4,0.1,1,161,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
43,31,4,0.3,1,156,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
64,182,1,1.2,2,547,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
60,114,2,6.9,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
43,152,3,6.1,2,0,1,0,0,0,0,Graduate,Does not hold Securities or Deposit
60,53,1,0.8,2,0,0,1,0,0,1,Graduate, Holds only Securites 
64,24,4,0.4,2,78,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
44,150,2,3.3,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
60,132,2,6,1,470,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
54,68,3,1.6,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
33,53,1,1.2,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
56,173,1,4.6,2,88,1,0,1,1,0,Graduate, Holds only Deposit
29,30,3,1,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
25,113,2,0.2,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
60,15,1,0.8,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
55,84,2,3.7,1,304,0,1,0,1,0,Undergraduate, Holds only Securites 
39,88,4,1.4,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
37,43,3,2.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
53,43,2,2.1,3,0,0,0,1,1,1,Advanced Degree, Holds only Deposit
34,90,2,2.7,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
42,34,4,0.3,1,104,0,1,0,1,0,Undergraduate, Holds only Securites 
60,38,4,1.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
50,173,1,1,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
41,160,2,8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
25,44,4,0.6,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
50,83,2,0.4,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
48,94,4,2.6,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
32,43,1,2.1,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
50,42,3,1.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
59,34,2,0.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
50,39,3,1.9,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
44,70,1,0.1,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
31,39,4,1.8,3,185,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
40,44,3,2,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
36,69,3,3.1,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
51,44,3,0.9,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
64,32,3,0.1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
47,15,2,0.7,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
52,118,2,6.8,1,112,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
51,62,1,1.3,2,221,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
31,82,4,2.2,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
39,54,3,3,1,108,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
30,48,1,2.1,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
27,74,3,0.3,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
41,113,1,1,3,211,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
53,81,3,1.7,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
54,43,3,1,2,169,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
28,34,1,1.8,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
34,48,1,2.5,3,105,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
61,54,4,1.2,2,129,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
48,75,4,1.4,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
36,72,1,2.8,1,224,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
56,39,4,0.9,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
24,75,4,0.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
64,79,2,2.8,1,179,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
26,205,1,6.333333333,1,271,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
33,65,2,0.1,1,89,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
64,122,4,0.2,1,378,1,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
39,82,1,0.8,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
54,21,2,0.2,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
32,50,4,2.1,3,0,0,1,1,1,1,Advanced Degree,Holds Securities & Deposit
62,39,2,2.8,1,113,0,0,1,1,1,Undergraduate, Holds only Deposit
27,101,1,1.9,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
53,41,2,0.6,3,0,0,1,0,0,0,Advanced Degree, Holds only Securites 
51,132,1,0.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
25,43,3,2.4,2,176,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
44,131,1,4.9,3,0,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
31,11,1,0.4,2,76,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
57,21,1,0.3,3,117,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
25,109,4,2.3,3,314,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
30,141,2,4.333333333,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
40,81,3,0.1,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
63,54,3,2.4,1,90,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
35,164,2,7.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
43,28,4,0.3,1,87,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
27,68,3,2.6,3,203,0,1,0,0,0,Advanced Degree, Holds only Securites 
44,44,3,2,3,180,0,1,1,1,1,Advanced Degree,Holds Securities & Deposit
49,61,1,1.4,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
61,35,3,1.3,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
60,54,3,0.3,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
59,14,1,0.1,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
28,52,4,2.2,1,230,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
52,101,2,0.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
28,149,2,7.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
34,35,4,0.8,1,137,0,0,1,1,1,Undergraduate, Holds only Deposit
60,21,3,0.3,3,129,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
39,118,2,1.9,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
30,38,4,2,2,0,0,1,0,0,0,Graduate, Holds only Securites 
49,24,4,0.2,1,138,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
43,59,1,3.7,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
63,41,4,1.666666667,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
28,85,1,0.8,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
51,12,4,1,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
33,32,1,0.6,3,152,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
55,79,3,0.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
53,175,3,3.6,3,0,1,0,1,1,1,Advanced Degree, Holds only Deposit
34,28,3,0.9,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
34,41,2,0.1,1,161,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
40,70,3,2.1,1,185,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
49,161,3,6.5,2,485,1,1,1,0,0,Graduate,Holds Securities & Deposit
35,53,4,2.2,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
39,128,1,3.4,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
55,50,3,1,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
29,80,2,2,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
54,93,1,2.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
25,48,3,0.3,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
52,149,2,6.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
46,49,3,2.5,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
57,88,1,2.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
52,22,4,0.4,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
28,55,4,2.2,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
44,72,1,0.7,3,155,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
24,38,2,1.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
40,114,1,3.4,1,300,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
34,83,4,4,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
39,101,2,0.4,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
50,94,1,4.9,1,272,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
41,40,2,2.5,1,0,0,0,1,1,1,Undergraduate, Holds only Deposit
31,128,1,6,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
29,39,4,2.1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
30,51,1,1,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
44,79,4,2,3,0,0,1,1,1,1,Advanced Degree,Holds Securities & Deposit
33,48,4,2.2,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
50,85,1,0,1,144,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
42,41,1,1.8,1,94,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
48,152,1,3.5,3,0,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
24,125,2,7.2,1,0,0,1,0,0,1,Undergraduate, Holds only Securites 
